Repository Name,PR Title,PR URL,Age (days)
productsupcom/retailpx-backend,DEV-17261 - Call DMS API dataCheck endpoint and persist data,https://github.com/productsupcom/retailpx-backend/pull/690,5
productsupcom/retailpx-backend,DEV-16501 - add openapi spec validation,https://github.com/productsupcom/retailpx-backend/pull/675,22
productsupcom/retailpx-backend,enable dependabot,https://github.com/productsupcom/retailpx-backend/pull/617,82
productsupcom/retailpx-backend,Can DispatchExportv2 be without $moduleId? And use Pipeline->module?,https://github.com/productsupcom/retailpx-backend/pull/598,96
productsupcom/retailpx-backend,Dev 16187 create a combined endpoint for attributes and fields,https://github.com/productsupcom/retailpx-backend/pull/552,120
productsupcom/retailpx-backend,Splitting routes,https://github.com/productsupcom/retailpx-backend/pull/543,127
productsupcom/retailpx-backend,Code style fixes,https://github.com/productsupcom/retailpx-backend/pull/440,171
productsupcom/retailpx-backend,Dev 15245 pup csv import ssh,https://github.com/productsupcom/retailpx-backend/pull/336,217
productsupcom/retailpx-backend,"DEV-14995 - Reduce the number of ""marketplaces-errorhandling"" feature flag usage",https://github.com/productsupcom/retailpx-backend/pull/334,219
productsupcom/retailpx-poc-laravel-mongodb,Bump fsevents from 1.2.9 to 1.2.13 in /laravel-mongodb,https://github.com/productsupcom/retailpx-poc-laravel-mongodb/pull/7,140
productsupcom/retailpx-poc-laravel-mongodb,Bump mongodb/mongodb from 1.5.0 to 1.16.0 in /laravel-mongodb,https://github.com/productsupcom/retailpx-poc-laravel-mongodb/pull/6,181
productsupcom/retailpx-poc-laravel-mongodb,Bump laravel/framework from 6.3.0 to 6.18.43 in /laravel-mongodb,https://github.com/productsupcom/retailpx-poc-laravel-mongodb/pull/5,223
productsupcom/retailpx-poc-laravel-mongodb,Bump semver from 5.7.1 to 5.7.2 in /laravel-mongodb,https://github.com/productsupcom/retailpx-poc-laravel-mongodb/pull/4,229
productsupcom/retailpx-website,Bump word-wrap from 1.2.3 to 1.2.4 in /website,https://github.com/productsupcom/retailpx-website/pull/17,223
productsupcom/retailpx-website,"Bump semver, node-sass and core-js-compat in /website",https://github.com/productsupcom/retailpx-website/pull/16,232
productsupcom/retailpx-website,Bump tough-cookie and node-sass in /website,https://github.com/productsupcom/retailpx-website/pull/15,234
productsupcom/retailpx-website,Bump nuxt from 2.15.8 to 3.4.3 in /website,https://github.com/productsupcom/retailpx-website/pull/14,251
productsupcom/bin-cde-idealo-api_old,Dev 13952 cde export settings,https://github.com/productsupcom/bin-cde-idealo-api_old/pull/4,309
productsupcom/product-data-store,Bump github.com/google/uuid from 1.3.1 to 1.4.0,https://github.com/productsupcom/product-data-store/pull/33,124
productsupcom/product-data-store,Bump github.com/fsnotify/fsnotify from 1.6.0 to 1.7.0,https://github.com/productsupcom/product-data-store/pull/32,128
productsupcom/product-data-store,Bump google.golang.org/grpc from 1.55.0 to 1.59.0,https://github.com/productsupcom/product-data-store/pull/31,133
productsupcom/product-data-store,Bump golang.org/x/net from 0.8.0 to 0.17.0,https://github.com/productsupcom/product-data-store/pull/30,139
productsupcom/product-data-store,Bump github.com/prometheus/client_golang from 1.15.1 to 1.17.0,https://github.com/productsupcom/product-data-store/pull/28,153
productsupcom/product-data-store,Bump github.com/grpc-ecosystem/go-grpc-middleware/providers/prometheus from 1.0.0-rc.0 to 1.0.0,https://github.com/productsupcom/product-data-store/pull/27,154
productsupcom/product-data-store,Bump go.uber.org/zap from 1.24.0 to 1.26.0,https://github.com/productsupcom/product-data-store/pull/24,166
productsupcom/keycloak-pup-themes,Fix OTP setting page css + Email typo,https://github.com/productsupcom/keycloak-pup-themes/pull/9,18
productsupcom/test-frontend-cde-oauth-keycloak,Bump semver from 5.7.1 to 5.7.2,https://github.com/productsupcom/test-frontend-cde-oauth-keycloak/pull/2,230
productsupcom/cde-import-connector-api-test,Bump follow-redirects from 1.15.2 to 1.15.4,https://github.com/productsupcom/cde-import-connector-api-test/pull/2,48
productsupcom/cde-import-connector-api-test,Bump axios from 1.4.0 to 1.6.0,https://github.com/productsupcom/cde-import-connector-api-test/pull/1,108
productsupcom/carrefour-vtex,Nij various improvements,https://github.com/productsupcom/carrefour-vtex/pull/11,223
productsupcom/cde-export-connector-api-test,Bump follow-redirects from 1.15.2 to 1.15.4,https://github.com/productsupcom/cde-export-connector-api-test/pull/2,48
productsupcom/cde-export-connector-api-test,Bump axios from 1.4.0 to 1.6.0,https://github.com/productsupcom/cde-export-connector-api-test/pull/1,108
productsupcom/product-data-store-php-client-sdk,Bump google/common-protos from 2.2.0 to 4.3.0,https://github.com/productsupcom/product-data-store-php-client-sdk/pull/6,189
productsupcom/product-data-store-php-client-sdk,Bump grpc/grpc from 1.52.0 to 1.57.0,https://github.com/productsupcom/product-data-store-php-client-sdk/pull/5,198
productsupcom/ai-api,Bump github.com/prometheus/client_golang from 1.17.0 to 1.19.0,https://github.com/productsupcom/ai-api/pull/78,0
productsupcom/ai-api,Bump github.com/sashabaranov/go-openai from 1.17.9 to 1.20.1,https://github.com/productsupcom/ai-api/pull/77,1
productsupcom/ai-api,Bump google.golang.org/grpc from 1.59.0 to 1.62.0,https://github.com/productsupcom/ai-api/pull/75,6
productsupcom/ai-api,Bump go.uber.org/zap from 1.26.0 to 1.27.0,https://github.com/productsupcom/ai-api/pull/74,7
productsupcom/ai-api,Bump github.com/google/uuid from 1.4.0 to 1.6.0,https://github.com/productsupcom/ai-api/pull/68,35
productsupcom/ai-api,Bump google.golang.org/protobuf from 1.31.0 to 1.32.0,https://github.com/productsupcom/ai-api/pull/60,65
productsupcom/ai-api-php-client-sdk,Bump google/common-protos from 4.1.0 to 4.4.0,https://github.com/productsupcom/ai-api-php-client-sdk/pull/9,148
productsupcom/ai-api-php-client-sdk,Bump grpc/grpc from 1.52.0 to 1.57.0,https://github.com/productsupcom/ai-api-php-client-sdk/pull/7,198
productsupcom/sample-connector-python,Bump jinja2 from 3.1.2 to 3.1.3,https://github.com/productsupcom/sample-connector-python/pull/2,47
productsupcom/bin-cde-bol,Bump productsupcom/cde-binary-framework from 1.4.9 to 1.5.1,https://github.com/productsupcom/bin-cde-bol/pull/55,0
productsupcom/bin-cde-bol,Bump picqer/bol-retailer-php-client from 10.0.1 to 10.1.2,https://github.com/productsupcom/bin-cde-bol/pull/50,35
productsupcom/bin-cde-bol,Dev 16571 improvement,https://github.com/productsupcom/bin-cde-bol/pull/47,54
productsupcom/bin-cde-richemont-heinemann,Bump productsupcom/cde-binary-framework from 1.4.7 to 1.5.1,https://github.com/productsupcom/bin-cde-richemont-heinemann/pull/30,0
productsupcom/bin-cde-richemont-heinemann,Bump league/flysystem from 3.18.0 to 3.24.0,https://github.com/productsupcom/bin-cde-richemont-heinemann/pull/28,23
productsupcom/bin-cde-richemont-heinemann,Bump league/flysystem-async-aws-s3 from 3.17.0 to 3.24.0,https://github.com/productsupcom/bin-cde-richemont-heinemann/pull/27,23
productsupcom/bin-cde-richemont-heinemann,Bump async-aws/simple-s3 from 1.1.1 to 2.1.0,https://github.com/productsupcom/bin-cde-richemont-heinemann/pull/23,49
productsupcom/bin-cde-shoprite,Bump productsupcom/cde-binary-framework from 1.4.9 to 1.5.1,https://github.com/productsupcom/bin-cde-shoprite/pull/16,0
productsupcom/retailpx-frontend-admin,Release 24.2.1.0,https://github.com/productsupcom/retailpx-frontend-admin/pull/40,7
productsupcom/bin-service-uppercase,DEV-15535 v2,https://github.com/productsupcom/bin-service-uppercase/pull/3,196
productsupcom/bin-service-uppercase,DEV-15535 - Tests,https://github.com/productsupcom/bin-service-uppercase/pull/2,198
productsupcom/cde-connector-benchmark,Bump productsupcom/cde-binary-framework from 1.4.6 to 1.4.9,https://github.com/productsupcom/cde-connector-benchmark/pull/3,85
productsupcom/bin-cde-kaufland,Bump productsupcom/cde-binary-framework from 1.4.9 to 1.5.1,https://github.com/productsupcom/bin-cde-kaufland/pull/45,0
productsupcom/bin-cde-kaufland,Push changes to cde branch from main,https://github.com/productsupcom/bin-cde-kaufland/pull/27,117
productsupcom/hackathon-wasm,Bump vite from 4.4.9 to 4.4.12 in /wasm-frontend-vue,https://github.com/productsupcom/hackathon-wasm/pull/3,84
productsupcom/hackathon-wasm,Bump postcss from 8.4.28 to 8.4.31 in /wasm-frontend-vue,https://github.com/productsupcom/hackathon-wasm/pull/2,143
productsupcom/hackathon-wasm,Bump get-func-name from 2.0.0 to 2.0.2 in /wasm-frontend-vue,https://github.com/productsupcom/hackathon-wasm/pull/1,153
productsupcom/ai-image-generator,Bump follow-redirects from 1.15.2 to 1.15.4,https://github.com/productsupcom/ai-image-generator/pull/3,48
productsupcom/ai-image-generator,Bump axios from 1.4.0 to 1.6.0,https://github.com/productsupcom/ai-image-generator/pull/2,108
productsupcom/ai-image-generator,Bump @babel/traverse from 7.22.10 to 7.23.2,https://github.com/productsupcom/ai-image-generator/pull/1,132
productsupcom/ts-ai-generation-package,Bump follow-redirects from 1.15.2 to 1.15.4,https://github.com/productsupcom/ts-ai-generation-package/pull/2,48
productsupcom/ts-ai-generation-package,Bump axios from 1.4.0 to 1.6.0,https://github.com/productsupcom/ts-ai-generation-package/pull/1,108
productsupcom/hackathon-4-beeceptor-connector,Bump productsupcom/cde-binary-framework from 1.4.6 to 1.4.7,https://github.com/productsupcom/hackathon-4-beeceptor-connector/pull/3,152
productsupcom/hackathon-4-beeceptor-connector,Bump guzzlehttp/psr7 from 2.4.4 to 2.6.0,https://github.com/productsupcom/hackathon-4-beeceptor-connector/pull/2,188
productsupcom/hackathon-box-builder-frontend,Bump vite from 4.4.9 to 4.4.12,https://github.com/productsupcom/hackathon-box-builder-frontend/pull/3,84
productsupcom/hackathon-box-builder-frontend,Bump axios from 1.4.0 to 1.6.0,https://github.com/productsupcom/hackathon-box-builder-frontend/pull/2,108
productsupcom/hackathon-box-builder-frontend,Bump postcss from 8.4.28 to 8.4.31,https://github.com/productsupcom/hackathon-box-builder-frontend/pull/1,143
productsupcom/bin-cde-otto,Bump symfony/property-access from 6.3.2 to 6.4.4,https://github.com/productsupcom/bin-cde-otto/pull/49,0
productsupcom/bin-cde-otto,Bump productsupcom/cde-binary-framework from 1.4.7 to 1.5.1,https://github.com/productsupcom/bin-cde-otto/pull/48,0
productsupcom/bin-cde-otto,DEV-17209 Added logs to debug API calls,https://github.com/productsupcom/bin-cde-otto/pull/47,1
productsupcom/bin-cde-app-skeleton,Bump symfony/framework-bundle from 6.4.3 to 7.0.4,https://github.com/productsupcom/bin-cde-app-skeleton/pull/44,0
productsupcom/bin-cde-app-skeleton,Bump symfony/dotenv from 6.4.3 to 7.0.4,https://github.com/productsupcom/bin-cde-app-skeleton/pull/43,0
productsupcom/bin-cde-app-skeleton,Bump symfony/messenger from 6.4.3 to 6.4.4,https://github.com/productsupcom/bin-cde-app-skeleton/pull/42,0
productsupcom/bin-cde-app-skeleton,Bump symfony/console from 6.4.3 to 6.4.4,https://github.com/productsupcom/bin-cde-app-skeleton/pull/41,0
productsupcom/bin-cde-app-skeleton,Bump symfony/runtime from 6.4.3 to 7.0.3,https://github.com/productsupcom/bin-cde-app-skeleton/pull/37,15
productsupcom/bin-cde-app-skeleton,Bump symfony/yaml from 6.4.3 to 7.0.3,https://github.com/productsupcom/bin-cde-app-skeleton/pull/35,15
productsupcom/bin-cde-new-skeleton-sandbox,Bump symfony/dotenv from 7.0.3 to 7.0.4,https://github.com/productsupcom/bin-cde-new-skeleton-sandbox/pull/59,0
productsupcom/bin-cde-new-skeleton-sandbox,Bump symfony/console from 7.0.3 to 7.0.4,https://github.com/productsupcom/bin-cde-new-skeleton-sandbox/pull/58,0
productsupcom/bin-cde-new-skeleton-sandbox,Bump symfony/serializer from 7.0.3 to 7.0.4,https://github.com/productsupcom/bin-cde-new-skeleton-sandbox/pull/57,0
productsupcom/bin-cde-new-skeleton-sandbox,Bump symfony/property-access from 7.0.3 to 7.0.4,https://github.com/productsupcom/bin-cde-new-skeleton-sandbox/pull/56,0
productsupcom/bin-cde-new-skeleton-sandbox,Bump symfony/framework-bundle from 7.0.3 to 7.0.4,https://github.com/productsupcom/bin-cde-new-skeleton-sandbox/pull/55,0
productsupcom/lib-dk-core,Bump phpunit/phpunit from 9.6.13 to 10.5.3,https://github.com/productsupcom/lib-dk-core/pull/14,76
productsupcom/bol-retailer-php-client,Added error handling,https://github.com/productsupcom/bol-retailer-php-client/pull/1,122
productsupcom/app-order-sync,DEV-16447 Add keycloak to app-order-sync SPA,https://github.com/productsupcom/app-order-sync/pull/7,104
productsupcom/app-order-sync,Bump tar from 4.4.13 to 6.2.0,https://github.com/productsupcom/app-order-sync/pull/5,134
productsupcom/app-order-sync,Bump debug from 3.2.6 to 4.3.4,https://github.com/productsupcom/app-order-sync/pull/4,134
productsupcom/app-order-sync,Bump semver from 5.7.1 to 7.5.4,https://github.com/productsupcom/app-order-sync/pull/3,134
productsupcom/app-order-sync,Bump minimist from 1.2.5 to 1.2.8,https://github.com/productsupcom/app-order-sync/pull/2,134
productsupcom/app-order-sync,Bump minimatch from 3.0.4 to 3.1.2,https://github.com/productsupcom/app-order-sync/pull/1,134
productsupcom/bin-amazon-unified-flow,DEV-16741 - Create Export Delta CSA command,https://github.com/productsupcom/bin-amazon-unified-flow/pull/8,71
productsupcom/bin-cde-streamapi,Bump productsupcom/cde-binary-framework from 1.4.7 to 1.5.0,https://github.com/productsupcom/bin-cde-streamapi/pull/8,21
productsupcom/api-rules-bundle,Update productsupcom/lib-dataflow requirement from ^6.0.0 to ^7.2.4,https://github.com/productsupcom/api-rules-bundle/pull/2,20
productsupcom/app-channel-previews,Bump ip from 2.0.0 to 2.0.1,https://github.com/productsupcom/app-channel-previews/pull/13,7
productsupcom/app-channel-previews,Bump follow-redirects from 1.15.3 to 1.15.4,https://github.com/productsupcom/app-channel-previews/pull/12,48
productsupcom/app-channel-previews,Bump vite and @angular-devkit/build-angular,https://github.com/productsupcom/app-channel-previews/pull/11,84
productsupcom/app-channel-previews,DEV-16477 Add keycloak to app-channel-preview,https://github.com/productsupcom/app-channel-previews/pull/10,85
productsupcom/app-rules,Bump ip from 2.0.0 to 2.0.1,https://github.com/productsupcom/app-rules/pull/39,7
productsupcom/keycloak-migration-platform,Fix some bugs in migrate-users command,https://github.com/productsupcom/keycloak-migration-platform/pull/5,4
productsupcom/bin-cde-excel-macro-custom-split,Bump symfony/console from 6.3.8 to 6.4.4,https://github.com/productsupcom/bin-cde-excel-macro-custom-split/pull/19,0
productsupcom/bin-cde-excel-macro-custom-split,Bump symfony/dotenv from 6.4.0 to 6.4.4,https://github.com/productsupcom/bin-cde-excel-macro-custom-split/pull/18,0
productsupcom/bin-cde-excel-macro-custom-split,Bump symfony/flex from 2.4.1 to 2.4.4,https://github.com/productsupcom/bin-cde-excel-macro-custom-split/pull/17,22
productsupcom/bin-cde-excel-macro-custom-split,Bump symfony/yaml from 6.3.8 to 6.4.3,https://github.com/productsupcom/bin-cde-excel-macro-custom-split/pull/16,27
productsupcom/bin-cde-excel-macro-custom-split,Bump symfony/runtime from 6.3.2 to 7.0.3,https://github.com/productsupcom/bin-cde-excel-macro-custom-split/pull/13,27
productsupcom/bin-cde-excel-macro-custom-split,Bump symfony/framework-bundle from 6.3.9 to 6.3.12,https://github.com/productsupcom/bin-cde-excel-macro-custom-split/pull/12,28
productsupcom/bin-cde-facebook-marketing-api-delta,Bump symfony/process from 5.4.34 to 7.0.4,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/21,0
productsupcom/bin-cde-facebook-marketing-api-delta,Bump league/flysystem-async-aws-s3 from 3.22.0 to 3.24.0,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/20,23
productsupcom/bin-cde-facebook-marketing-api-delta,Bump doctrine/dbal from 3.8.0 to 4.0.0,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/19,23
productsupcom/bin-cde-facebook-marketing-api-delta,Bump league/flysystem from 3.23.0 to 3.24.0,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/18,23
productsupcom/bin-cde-facebook-marketing-api-delta,Bump productsupcom/lib-event-log from 2.0.10 to 3.0.3,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/13,30
productsupcom/bin-cde-facebook-marketing-api-delta,Bump productsupcom/lib-predefined-binary from 3.7.3 to 6.4.0,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/12,30
productsupcom/bin-cde-facebook-marketing-api-delta,Bump productsupcom/lib-twig-metadata from 3.1.5 to 4.0.1,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/10,30
productsupcom/bin-cde-facebook-marketing-api-delta,Bump async-aws/simple-s3 from 1.1.1 to 2.1.0,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/9,30
productsupcom/bin-cde-facebook-marketing-api-delta,Bump facebook/php-business-sdk from 18.0.4 to 19.0.0,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/7,30
productsupcom/bin-cde-facebook-marketing-api-delta,Bump productsupcom/environment from 0.0.2 to 0.0.3,https://github.com/productsupcom/bin-cde-facebook-marketing-api-delta/pull/6,30
productsupcom/backstage,Bump @backstage/backend-common from 0.20.1 to 0.20.2,https://github.com/productsupcom/backstage/pull/5,4
productsupcom/backstage,Bump ip from 2.0.0 to 2.0.1,https://github.com/productsupcom/backstage/pull/4,7
productsupcom/backstage,Bump undici from 5.28.2 to 5.28.3,https://github.com/productsupcom/backstage/pull/3,11
productsupcom/bin-cde-google-sheets,Bump symfony/framework-bundle from 6.4.3 to 7.0.4,https://github.com/productsupcom/bin-cde-google-sheets/pull/18,0
productsupcom/bin-cde-google-sheets,Bump symfony/dotenv from 6.4.3 to 7.0.4,https://github.com/productsupcom/bin-cde-google-sheets/pull/17,0
productsupcom/bin-cde-google-sheets,Bump symfony/messenger from 6.4.3 to 6.4.4,https://github.com/productsupcom/bin-cde-google-sheets/pull/16,0
productsupcom/bin-cde-google-sheets,Bump symfony/console from 6.4.3 to 6.4.4,https://github.com/productsupcom/bin-cde-google-sheets/pull/15,0
productsupcom/bin-cde-google-sheets,Bump league/csv from 9.14.0 to 9.15.0,https://github.com/productsupcom/bin-cde-google-sheets/pull/14,7
productsupcom/bin-cde-google-sheets,Dev 16878 lift shift,https://github.com/productsupcom/bin-cde-google-sheets/pull/12,8
productsupcom/bin-cde-google-sheets,Bump symfony/yaml from 6.4.3 to 7.0.3,https://github.com/productsupcom/bin-cde-google-sheets/pull/10,9
productsupcom/bin-cde-google-sheets,Bump symfony/runtime from 6.4.3 to 7.0.3,https://github.com/productsupcom/bin-cde-google-sheets/pull/9,9
productsupcom/bin-cde-otto-stream-api,Dev 17025 improvments 1,https://github.com/productsupcom/bin-cde-otto-stream-api/pull/16,0
productsupcom/bin-cde-otto-stream-api,Bump symfony/console from 6.4.3 to 6.4.4,https://github.com/productsupcom/bin-cde-otto-stream-api/pull/15,0
productsupcom/bin-cde-otto-stream-api,Bump symfony/messenger from 6.4.3 to 6.4.4,https://github.com/productsupcom/bin-cde-otto-stream-api/pull/14,0
productsupcom/bin-cde-otto-stream-api,Bump symfony/framework-bundle from 6.4.3 to 7.0.4,https://github.com/productsupcom/bin-cde-otto-stream-api/pull/13,0
productsupcom/bin-cde-otto-stream-api,Bump symfony/dotenv from 6.4.3 to 7.0.4,https://github.com/productsupcom/bin-cde-otto-stream-api/pull/12,0
productsupcom/bin-cde-otto-stream-api,Bump symfony/runtime from 6.4.3 to 7.0.3,https://github.com/productsupcom/bin-cde-otto-stream-api/pull/9,7
productsupcom/bin-cde-otto-stream-api,Bump symfony/filesystem from 6.4.3 to 7.0.3,https://github.com/productsupcom/bin-cde-otto-stream-api/pull/8,7
productsupcom/bin-cde-otto-stream-api,Bump symfony/yaml from 6.4.3 to 7.0.3,https://github.com/productsupcom/bin-cde-otto-stream-api/pull/6,7
